Date Index Open High Low Close "Adj Close" Quantity SMA_10 SMA_20
1985-02-28 GSPTSE 2582.600098 2596.600098 2582.600098 2595.0 2588.410156 11520000.0 286.57000120000004 285.525
1985-03-01 GSPTSE 2601.399902 2625.399902 2601.399902 2625.199951 2618.533447 12280000.0 286.36000359999997 285.9400009
1985-03-04 GSPTSE 2626.600098 2630.699951 2623.699951 2628.5 2621.825195 9620000.0 286.300003 286.4050003
1985-03-05 GSPTSE 2636.600098 2647.5 2636.600098 2647.0 2640.278076 11120000.0 286.3400024 286.7400009
1985-03-06 GSPTSE 2651.300049 2652.699951 2643.0 2643.0 2636.288086 11740000.0 286.3300018 286.9800003
1985-03-07 GSPTSE 2638.699951 2638.699951 2618.300049 2618.300049 2611.650879 9010000.0 286.15 287.01499939999997
1985-03-08 GSPTSE 2618.5 2618.5 2611.899902 2613.800049 2607.162354 10930000.0 285.7800018 286.81999970000004
1985-03-11 GSPTSE 2608.899902 2609.0 2598.399902 2602.199951 2595.591797 10090000.0 285.55 286.51999969999997
1985-03-12 GSPTSE 2602.899902 2608.800049 2602.899902 2607.600098 2600.978271 9020000.0 285.2 286.1649994
1985-03-13 GSPTSE 2602.399902 2602.699951 2587.5 2588.899902 2582.325439 9730000.0 284.82000120000004 285.9
1985-03-14 GSPTSE 2583.199951 2590.5 2582.199951 2588.0 2581.427734 10940000.0 284.2200012 285.39500119999997
1985-03-15 GSPTSE 2586.100098 2588.5 2584.699951 2584.699951 2578.13623 8720000.0 283.3299988 284.84500119999996
1985-03-18 GSPTSE 2582.300049 2584.600098 2577.5 2577.5 2570.95459 7040000.0 282.4 284.35000149999996
1985-03-19 GSPTSE 2584.699951 2621.899902 2584.699951 2621.899902 2615.241699 14410000.0 281.55 283.9450012
1985-03-20 GSPTSE 2616.0 2616.0 2603.199951 2606.699951 2600.080322 10240000.0 280.7399994 283.5350006
1985-03-21 GSPTSE 2601.899902 2608.5 2601.199951 2601.199951 2594.594238 11460000.0 280.1399994 283.1449997
1985-03-22 GSPTSE 2607.600098 2610.0 2602.399902 2605.600098 2598.983154 11170000.0 279.7799988 282.7800003
1985-03-25 GSPTSE 2601.300049 2604.5 2595.399902 2595.399902 2588.808838 8050000.0 279.42999879999996 282.48999940000004
1985-03-26 GSPTSE 2599.899902 2601.800049 2594.600098 2594.600098 2588.01123 9770000.0 278.9199982 282.0599991
1985-03-27 GSPTSE 2601.899902 2610.800049 2601.399902 2601.399902 2594.793701 12910000.0 278.54999699999996 281.6849991
1985-03-28 GSPTSE 2606.5 2625.300049 2606.5 2608.399902 2601.775879 20090000.0 278.58999639999996 281.40499880000004
1985-03-29 GSPTSE 2613.100098 2618.399902 2611.399902 2612.800049 2606.165039 13850000.0 278.67999879999996 281.0049988
1985-04-01 GSPTSE 2614.300049 2617.5 2612.199951 2615.699951 2609.057373 9090000.0 278.8699982 280.6349991
1985-04-02 GSPTSE 2620.5 2626.0 2614.199951 2615.0 2608.359375 12030000.0 279.0799988 280.31499940000003
1985-04-03 GSPTSE 2611.800049 2613.199951 2598.5 2600.300049 2593.696533 12710000.0 279.1199982 279.9299988
1985-04-04 GSPTSE 2598.100098 2604.399902 2592.800049 2604.399902 2597.786133 8890000.0 278.9799988 279.5599991
1985-04-08 GSPTSE 2603.5 2607.300049 2599.5 2599.5 2592.898682 7010000.0 278.8099976 279.2949982
1985-04-09 GSPTSE 2600.699951 2609.100098 2600.699951 2608.199951 2601.576416 9830000.0 278.59999700000003 279.0149979
1985-04-10 GSPTSE 2612.800049 2626.100098 2612.800049 2625.699951 2619.031982 13030000.0 278.8599976 278.8899979
1985-04-11 GSPTSE 2637.199951 2641.699951 2630.199951 2630.600098 2623.919678 15440000.0 279.15 278.8499985
1985-04-12 GSPTSE 2632.0 2632.699951 2628.0 2628.0 2621.326416 12410000.0 279.36000060000003 278.97499849999997
1985-04-15 GSPTSE 2633.600098 2634.800049 2628.300049 2629.800049 2623.121582 11440000.0 279.5600006 279.1199997
1985-04-16 GSPTSE 2630.300049 2638.600098 2625.699951 2636.100098 2629.406006 10580000.0 279.75 279.3099991
1985-04-17 GSPTSE 2638.100098 2648.5 2638.100098 2647.300049 2640.577393 11840000.0 279.97999880000003 279.52999880000004
1985-04-18 GSPTSE 2650.399902 2652.399902 2640.800049 2640.800049 2634.09375 13320000.0 280.4 279.7599991
1985-04-19 GSPTSE 2637.699951 2637.699951 2634.899902 2636.5 2629.804688 11750000.0 280.9100006 279.9449997
1985-04-22 GSPTSE 2636.399902 2636.399902 2630.199951 2630.800049 2624.119385 9640000.0 281.4 280.1049988
1985-04-23 GSPTSE 2630.800049 2637.699951 2629.399902 2636.5 2629.804688 12570000.0 281.98000179999997 280.2899994
1985-04-24 GSPTSE 2640.699951 2649.399902 2640.600098 2648.0 2641.275635 14170000.0 282.4200012 280.6399994
1985-04-25 GSPTSE 2649.600098 2663.300049 2648.600098 2662.5 2655.738525 12650000.0 282.75 280.95
1985-04-26 GSPTSE 2664.800049 2668.800049 2656.0 2657.800049 2651.050537 12270000.0 283.1599976 281.2599991
1985-04-29 GSPTSE 2653.699951 2657.300049 2647.699951 2650.899902 2644.167969 10350000.0 283.449997 281.50499879999995
1985-04-30 GSPTSE 2649.199951 2649.199951 2630.899902 2635.300049 2628.60791 8800000.0 283.42999879999996 281.5899994
1985-05-01 GSPTSE 2637.199951 2637.300049 2625.0 2626.300049 2619.630859 10140000.0 283.1600006 281.5699997
1985-05-02 GSPTSE 2625.0 2625.5 2616.300049 2616.5 2609.855469 10160000.0 282.7200012 281.5600006
1985-05-03 GSPTSE 2616.5 2622.300049 2615.600098 2618.600098 2611.950439 10840000.0 282.4399994 281.675
1985-05-06 GSPTSE 2619.899902 2623.600098 2614.600098 2615.0 2608.359375 9390000.0 282.2100006 281.8050003
1985-05-07 GSPTSE 2616.5 2623.0 2615.399902 2615.399902 2608.758301 11620000.0 282.0600006 282.02000119999997
1985-05-08 GSPTSE 2614.399902 2614.399902 2599.699951 2602.800049 2596.190674 11970000.0 281.8300018 282.1250015
1985-05-09 GSPTSE 2603.300049 2615.600098 2599.600098 2615.600098 2608.95752 11080000.0 281.7600006 282.2550003
1985-05-10 GSPTSE 2621.100098 2636.600098 2621.100098 2634.199951 2627.510498 12360000.0 282.0300018 282.5949997
1985-05-13 GSPTSE 2641.5 2648.100098 2640.800049 2648.100098 2641.375244 9870000.0 282.4400024 282.94499970000004
1985-05-14 GSPTSE 2651.699951 2660.899902 2651.699951 2660.899902 2654.142578 11730000.0 283.0900024 283.2600006
1985-05-15 GSPTSE 2659.800049 2676.800049 2659.800049 2672.300049 2665.51416 13200000.0 283.9200012 283.5400009
1985-05-16 GSPTSE 2683.300049 2705.699951 2683.300049 2705.699951 2698.828613 19570000.0 284.9399994 283.8300003
1985-05-17 GSPTSE 2703.300049 2723.399902 2703.300049 2723.199951 2716.284424 9330000.0 286.0800018 284.2600006
1985-05-21 GSPTSE 2748.199951 2750.300049 2739.800049 2739.800049 2732.842285 16450000.0 288.8700012 285.4650009
1985-05-22 GSPTSE 2733.399902 2733.399902 2705.600098 2708.199951 2701.322266 11810000.0 290.1800018 286.00500180000006
1985-05-23 GSPTSE 2702.800049 2702.800049 2691.100098 2691.399902 2684.564941 9210000.0 291.1600036 286.4600021
1985-05-24 GSPTSE 2697.5 2716.5 2697.5 2716.5 2709.601563 12740000.0 291.6300048 286.8300033
1985-05-27 GSPTSE 2716.0 2733.0 2714.0 2733.0 2726.05957 7910000.0  
1985-05-28 GSPTSE 2742.100098 2747.399902 2736.0 2739.100098 2732.144287 14500000.0 292.07000419999997 287.2550033
1985-05-29 GSPTSE 2738.100098 2739.0 2734.300049 2736.100098 2729.151855 12470000.0 292.3100036 287.70000300000004
1985-05-30 GSPTSE 2735.199951 2735.199951 2724.199951 2728.600098 2721.671143 11750000.0 292.500003 288.2100021
1985-05-31 GSPTSE 2725.399902 2736.300049 2725.399902 2736.300049 2729.351318 10470000.0 292.600003 288.77000119999997
1985-06-03 GSPTSE 2744.399902 2749.600098 2744.399902 2744.800049 2737.82959 12810000.0 292.61000060000003 289.34500119999996
1985-06-04 GSPTSE 2744.0 2752.899902 2742.300049 2752.899902 2745.908936 14580000.0 292.25 289.8750015
1985-06-05 GSPTSE 2757.699951 2766.100098 2757.699951 2766.100098 2759.075684 18970000.0 291.9600006 290.4150009
1985-06-06 GSPTSE 2760.399902 2760.399902 2751.5 2755.600098 2748.602295 15160000.0 291.7299988 290.9550003
1985-06-07 GSPTSE 2754.899902 2756.699951 2737.100098 2738.100098 2731.146973 13390000.0 291.6399994 291.40000150000003
1985-06-10 GSPTSE 2728.0 2728.0 2715.800049 2723.699951 2716.783203 10150000.0 291.5299988 291.5800018
1985-06-11 GSPTSE 2724.100098 2724.399902 2714.600098 2717.199951 2710.299561 11720000.0 291.4099976 291.7400009
1985-06-12 GSPTSE 2713.199951 2716.300049 2709.199951 2709.199951 2702.320313 9820000.0 291.37999879999995 291.8450012
1985-06-13 GSPTSE 2709.800049 2709.800049 2699.5 2699.5 2692.644775 11290000.0 291.2600006 291.8800018
1985-06-14 GSPTSE 2700.300049 2712.5 2700.300049 2712.5 2705.611572 11650000.0 290.98000179999997 291.7900024
1985-06-17 GSPTSE 2714.399902 2714.399902 2708.399902 2712.800049 2705.911133 9810000.0 290.61000359999997 291.61000210000003
1985-06-18 GSPTSE 2716.100098 2725.5 2716.100098 2725.5 2718.578857 14330000.0 290.31000359999996 291.2800018
1985-06-19 GSPTSE 2723.100098 2723.100098 2702.300049 2703.699951 2696.834229 15250000.0 289.99000540000003 290.975003
1985-06-20 GSPTSE 2700.399902 2700.399902 2687.899902 2691.699951 2684.864746 10630000.0 289.6300048 290.6800018
1985-06-21 GSPTSE 2687.5 2701.399902 2687.5 2701.399902 2694.539795 10720000.0 289.28000480000003 290.4600021
1985-06-24 GSPTSE 2697.399902 2705.399902 2695.800049 2704.899902 2698.030762 8180000.0 289.1800048 290.35500179999997
1985-06-25 GSPTSE 2709.0 2717.699951 2707.699951 2708.800049 2701.921143 12240000.0 289.32000419999997 290.3650009
1985-06-26 GSPTSE 2705.600098 2707.800049 2704.100098 2704.800049 2697.931396 17370000.0 289.5900024 290.48500060000003
1985-06-27 GSPTSE 2701.0 2705.0 2698.0 2703.600098 2696.734375 12770000.0 290.1600006 290.7100006
1985-06-28 GSPTSE 2706.699951 2712.5 2706.699951 2712.5 2705.611572 10780000.0 290.98000179999997 290.98000179999997
1985-07-02 GSPTSE 2711.699951 2728.399902 2711.699951 2723.399902 2716.484131 8800000.0 292.73999940000004 291.52500150000003
1985-07-03 GSPTSE 2724.5 2728.800049 2719.100098 2719.399902 2712.493896 10840000.0 293.6099976 291.8000015
1985-07-04 GSPTSE 2718.0 2728.0 2714.0 2728.0 2721.072266 9030000.0  
1985-07-05 GSPTSE 2729.300049 2739.5 2729.300049 2739.5 2732.543213 11100000.0 294.65 292.1400024
1985-07-08 GSPTSE 2737.199951 2737.199951 2730.899902 2733.600098 2726.658203 9160000.0 295.65 292.4650024
1985-07-09 GSPTSE 2734.100098 2735.800049 2726.800049 2727.300049 2720.374268 11740000.0 296.43999940000003 292.8100021
1985-07-10 GSPTSE 2727.300049 2737.0 2727.300049 2736.100098 2729.151855 12180000.0 297.0100006 293.1650024
1985-07-11 GSPTSE 2739.399902 2742.300049 2734.600098 2734.600098 2727.655518 13850000.0 297.7200012 293.6550018
1985-07-12 GSPTSE 2735.399902 2741.199951 2733.0 2737.5 2730.54834 12510000.0 298.4200012 294.2900009
1985-07-15 GSPTSE 2738.0 2756.399902 2737.800049 2756.399902 2749.400146 11610000.0 299.12000120000005 295.0500015
1985-07-16 GSPTSE 2756.899902 2775.800049 2756.899902 2775.800049 2768.751221 13230000.0 299.9900024 295.9050018
1985-07-17 GSPTSE 2787.399902 2806.800049 2787.399902 2804.199951 2797.078613 24430000.0 301.05000299999995 296.8950012
1985-07-18 GSPTSE 2801.399902 2810.0 2797.600098 2802.300049 2795.183838 14520000.0 302.100003 297.8550003
1985-07-19 GSPTSE 2799.5 2804.100098 2794.699951 2804.100098 2796.979004 12850000.0 303.0100006 298.8300003
1985-07-22 GSPTSE 2803.100098 2803.100098 2788.199951 2797.5 2790.395752 10630000.0 303.9199982 299.7849991
1985-07-23 GSPTSE 2797.399902 2806.800049 2776.5 2777.899902 2770.845459 13890000.0 304.9099976 300.6749985
1985-07-24 GSPTSE 2783.399902 2784.600098 2768.899902 2776.100098 2769.050049 6360000.0 305.599997 301.3049988
1985-07-25 GSPTSE 2784.199951 2791.199951 2784.199951 2786.399902 2779.323975 13240000.0 306.0099976 301.8649994
1985-07-26 GSPTSE 2786.5 2805.0 2786.5 2804.699951 2797.577393 11140000.0 306.2299988 302.325
1985-07-29 GSPTSE 2803.899902 2803.899902 2781.5 2782.399902 2775.333984 10330000.0 306.37999879999995 302.75
1985-07-30 GSPTSE 2778.100098 2778.100098 2769.199951 2772.600098 2765.559082 14600000.0 305.949997 302.9699997
1985-07-31 GSPTSE 2777.399902 2782.899902 2776.300049 2778.600098 2771.543945 13640000.0 305.2899964 303.16999969999995
1985-08-01 GSPTSE 2782.0 2794.899902 2782.0 2794.899902 2787.80249 10900000.0 304.90999759999994 303.5050003
1985-08-02 GSPTSE 2797.199951 2799.300049 2794.100098 2798.199951 2791.093994 9130000.0 304.5899994 303.8
1985-08-06 GSPTSE 2788.699951 2788.699951 2760.899902 2761.5 2754.487305 11030000.0 303.71000059999994 304.3099991
1985-08-07 GSPTSE 2754.199951 2757.300049 2749.600098 2756.699951 2749.699219 11120000.0 303.1900024 304.39499969999997
1985-08-08 GSPTSE 2763.0 2772.199951 2763.0 2772.199951 2765.160156 10490000.0 302.600003 304.30500029999996
1985-08-09 GSPTSE 2777.699951 2780.5 2775.300049 2778.399902 2771.344238 12570000.0 302.0600036 304.1450012
1985-08-12 GSPTSE 2779.399902 2779.399902 2773.699951 2776.0 2768.950684 10120000.0 301.5200012 303.95
1985-08-13 GSPTSE 2777.0 2783.5 2772.199951 2776.800049 2769.748535 13250000.0 301.2700012 303.6099991
1985-08-14 GSPTSE 2779.5 2783.100098 2778.199951 2783.100098 2776.032471 14820000.0 300.9100036 303.1
1985-08-15 GSPTSE 2786.300049 2799.0 2786.300049 2799.0 2791.89209 16700000.0 300.33000180000005 302.6199997
1985-08-16 GSPTSE 2793.199951 2796.199951 2790.399902 2791.5 2784.410889 19510000.0 299.6400024 302.1150009
1985-08-19 GSPTSE 2791.699951 2792.300049 2784.699951 2785.800049 2778.725586 12890000.0 298.8400024 301.55000149999995
1985-08-20 GSPTSE 2783.0 2783.0 2769.699951 2781.399902 2774.33667 13130000.0 298.24000240000004 300.9750015
1985-08-21 GSPTSE 2781.800049 2784.399902 2780.899902 2784.399902 2777.328857 15720000.0 297.9900024 300.5900024
1985-08-22 GSPTSE 2783.199951 2783.199951 2764.0 2765.300049 2758.277588 15490000.0 297.9100006 300.2550018
1985-08-23 GSPTSE 2765.199951 2770.399902 2764.0 2770.399902 2763.364502 12600000.0 297.67999879999996 299.8700012
1985-08-26 GSPTSE 2768.300049 2777.100098 2767.399902 2775.199951 2768.152344 9010000.0 297.4299988 299.475
1985-08-27 GSPTSE 2775.5 2784.5 2775.199951 2784.5 2777.428711 12500000.0 297.2199982 299.2449997
1985-08-28 GSPTSE 2789.399902 2802.100098 2789.399902 2800.800049 2793.6875 16430000.0 297.149997 299.03000030000004
1985-08-29 GSPTSE 2801.199951 2809.699951 2800.800049 2809.699951 2802.564941 15700000.0 297.04999699999996 298.6899994
1985-08-30 GSPTSE 2817.199951 2820.899902 2813.399902 2820.0 2812.838623 19340000.0 297.04999699999996 298.3449997
1985-09-03 GSPTSE 2814.399902 2817.0 2802.699951 2806.0 2798.874512 13990000.0 297.1699982 298.0050003
1985-09-04 GSPTSE 2803.600098 2803.600098 2792.699951 2794.100098 2787.004395 15250000.0 297.2 297.72000119999996
1985-09-05 GSPTSE 2792.899902 2793.300049 2786.0 2789.300049 2782.216553 13230000.0 297.0 297.49500120000005
1985-09-06 GSPTSE 2788.600098 2791.899902 2786.199951 2791.899902 2784.80957 12280000.0 296.8300018 297.37000120000005
1985-09-09 GSPTSE 2781.899902 2784.199951 2778.600098 2780.699951 2773.638428 11470000.0 296.77000119999997 297.225
1985-09-10 GSPTSE 2781.100098 2781.600098 2768.800049 2768.800049 2761.768799 13790000.0 296.7200012 297.075
1985-09-11 GSPTSE 2764.0 2764.0 2747.100098 2753.600098 2746.607422 13640000.0 296.54000240000005 296.8800003
1985-09-12 GSPTSE 2740.399902 2740.399902 2725.5 2726.300049 2719.376709 11640000.0 295.9800018 296.5649994
1985-09-13 GSPTSE 2726.0 2726.0 2702.800049 2710.300049 2703.417236 13610000.0 295.2400024 296.14499969999997
1985-09-16 GSPTSE 2704.100098 2706.899902 2697.300049 2698.100098 2691.248535 9550000.0 294.1900024 295.6199997
1985-09-17 GSPTSE 2693.300049 2693.300049 2650.800049 2651.600098 2644.866455 15000000.0 292.9600006 295.0649994
1985-09-18 GSPTSE 2643.0 2662.100098 2639.300049 2662.100098 2655.339844 18790000.0 291.4 294.3
1985-09-19 GSPTSE 2665.300049 2674.399902 2665.300049 2672.399902 2665.613281 11070000.0 290.1899994 293.59499969999996
1985-09-20 GSPTSE 2673.600098 2680.399902 2671.5 2672.100098 2665.314453 11340000.0 289.0699982 292.95
1985-09-23 GSPTSE 2683.300049 2693.800049 2683.300049 2689.100098 2682.27124 14080000.0 288.0600006 292.4150009
1985-09-24 GSPTSE 2686.100098 2686.100098 2655.800049 2656.300049 2649.554443 16010000.0 287.04000239999993 291.88000180000006
1985-09-25 GSPTSE 2647.100098 2647.100098 2610.399902 2615.899902 2609.25708 11950000.0 286.000003 291.27000269999996
1985-09-26 GSPTSE 2612.300049 2633.100098 2611.899902 2633.100098 2626.41333 11630000.0 285.0400024 290.51000209999995
1985-09-27 GSPTSE 2636.0 2651.0 2636.0 2651.0 2644.268066 10010000.0  
1985-09-30 GSPTSE 2649.600098 2649.600098 2630.0 2632.300049 2625.615479 8830000.0 284.1200042 289.6800033
1985-10-01 GSPTSE 2631.300049 2650.5 2629.699951 2650.5 2643.769287 14800000.0 283.58000180000005 288.88500209999995
1985-10-02 GSPTSE 2653.0 2656.699951 2645.0 2646.100098 2639.380371 10880000.0 283.2900024 288.1250015
1985-10-03 GSPTSE 2649.300049 2664.699951 2645.399902 2658.0 2651.250244 14050000.0 283.3300018 287.3650009
1985-10-04 GSPTSE 2653.300049 2653.300049 2642.0 2646.300049 2639.579834 10950000.0 283.11000060000003 286.65
1985-10-07 GSPTSE 2644.5 2650.199951 2639.800049 2650.199951 2643.470215 7710000.0 282.6600006 285.8649994
1985-10-08 GSPTSE 2643.399902 2643.399902 2620.800049 2620.899902 2614.243896 11030000.0 281.8699982 284.9649994
1985-10-09 GSPTSE 2622.600098 2624.899902 2618.5 2618.5 2611.850586 11150000.0 281.10999760000004 284.075
1985-10-10 GSPTSE 2618.699951 2618.699951 2606.5 2606.899902 2600.280029 11030000.0 280.63999640000003 283.31999970000004
1985-10-11 GSPTSE 2610.0 2619.800049 2609.899902 2618.199951 2611.550781 11600000.0 280.6399964 282.8399994
1985-10-15 GSPTSE 2626.5 2631.800049 2624.300049 2631.0 2624.318604 10090000.0 281.3599946 282.4699982
1985-10-16 GSPTSE 2632.699951 2645.199951 2632.0 2645.199951 2638.482666 11020000.0 281.77999579999994 282.5349991
1985-10-17 GSPTSE 2649.199951 2653.800049 2647.0 2648.600098 2641.874023 11340000.0 282.4899964 282.9099991
1985-10-18 GSPTSE 2650.0 2651.399902 2646.100098 2646.899902 2640.178467 13340000.0 283.2199982 283.1649994
1985-10-21 GSPTSE 2648.300049 2649.699951 2643.199951 2644.399902 2637.68457 9880000.0 284.01999820000003 283.3399994
1985-10-22 GSPTSE 2644.399902 2652.199951 2644.0 2648.199951 2641.474854 12710000.0 285.0600006 283.4649994
1985-10-23 GSPTSE 2649.5 2655.399902 2649.5 2653.0 2646.262695 12270000.0 286.1899994 283.6499985
1985-10-24 GSPTSE 2655.0 2656.199951 2645.800049 2647.300049 2640.577393 14600000.0 287.3399994 283.9899979
1985-10-25 GSPTSE 2644.300049 2644.300049 2632.899902 2632.899902 2626.213623 10910000.0 288.23000179999997 284.4349991
1985-10-28 GSPTSE 2632.5 2637.600098 2632.5 2637.300049 2630.602539 10080000.0 288.750003 284.8749985
1985-10-29 GSPTSE 2637.5 2654.699951 2637.5 2652.199951 2645.4646 12750000.0 289.3300048 285.3449997
1985-10-30 GSPTSE 2663.300049 2669.5 2661.300049 2669.399902 2662.62085 16690000.0 289.89000239999996 285.8349991
1985-10-31 GSPTSE 2671.899902 2675.899902 2668.0 2674.800049 2668.007568 16040000.0 290.3100006 286.3999985
1985-11-01 GSPTSE 2677.399902 2705.399902 2677.399902 2705.399902 2698.529785 13030000.0 290.8600006 287.0399994
1985-11-04 GSPTSE 2704.5 2712.399902 2699.699951 2700.100098 2693.243408 12640000.0 291.52000119999997 287.76999969999997
1985-11-05 GSPTSE 2700.300049 2709.600098 2696.699951 2709.600098 2702.719238 12570000.0 292.1799988 288.6199997
1985-11-06 GSPTSE 2712.699951 2720.699951 2711.600098 2720.699951 2713.790771 16840000.0 292.87999879999995 289.5349991
1985-11-07 GSPTSE 2724.5 2734.899902 2724.5 2734.899902 2727.954834 22440000.0 293.55 290.4449997
1985-11-08 GSPTSE 2740.100098 2748.899902 2736.800049 2748.399902 2741.42041 15550000.0 294.4899994 291.36000060000003
1985-11-11 GSPTSE 2750.0 2773.5 2750.0 2773.5 2766.456787 11140000.0 295.77999880000004 292.2650009
1985-11-12 GSPTSE 2780.399902 2787.100098 2778.699951 2785.300049 2778.226807 16480000.0 297.1199982 293.2250015
1985-11-13 GSPTSE 2784.800049 2787.199951 2772.199951 2772.600098 2765.559082 15050000.0 298.35 294.1200012
1985-11-14 GSPTSE 2773.399902 2794.199951 2773.399902 2794.199951 2787.104004 15450000.0 299.5900024 294.9500015
1985-11-15 GSPTSE 2792.100098 2799.399902 2788.199951 2789.5 2782.41626 17670000.0 300.82000120000004 295.8400009
1985-11-18 GSPTSE 2786.699951 2786.899902 2776.899902 2781.699951 2774.635986 15500000.0 301.93999940000003 296.7300003
1985-11-19 GSPTSE 2786.600098 2793.0 2786.100098 2793.0 2785.906982 16590000.0 303.13999939999997 297.65999909999994
1985-11-20 GSPTSE 2797.199951 2812.0 2797.199951 2811.0 2803.861572 17480000.0 304.18999940000003 298.5349991
1985-11-21 GSPTSE 2820.699951 2838.699951 2820.699951 2838.699951 2831.491455 18960000.0 305.3599976 299.4549988
1985-11-22 GSPTSE 2839.899902 2842.0 2831.100098 2831.699951 2824.509033 19580000.0 306.4399964 300.46499789999996
1985-11-25 GSPTSE 2832.300049 2832.300049 2819.899902 2819.899902 2812.738525 15870000.0 307.29999699999996 301.5399979
1985-11-26 GSPTSE 2823.100098 2823.100098 2811.399902 2811.5 2804.360352 15760000.0 307.9099976 302.51499789999997
1985-11-27 GSPTSE 2812.5 2831.5 2812.5 2830.899902 2823.710938 18680000.0 308.749997 303.5499985
1985-11-29 GSPTSE 2848.600098 2857.699951 2848.600098 2857.199951 2849.944336 16000000.0 309.6299958 304.6099991
1985-12-02 GSPTSE 2854.899902 2854.899902 2832.100098 2834.300049 2827.102295 16260000.0 310.4199952 305.6199982
1985-12-03 GSPTSE 2832.600098 2848.800049 2832.600098 2848.399902 2841.166504 16080000.0 311.10999760000004 306.5249985
1985-12-04 GSPTSE 2854.600098 2884.0 2854.600098 2884.0 2876.676025 21090000.0 312.05 307.59499969999996
1985-12-05 GSPTSE 2882.699951 2888.5 2879.300049 2879.399902 2872.087646 27000000.0 313.28000180000004 308.73500060000003
1985-12-06 GSPTSE 2871.399902 2871.399902 2857.399902 2863.199951 2855.928955 18070000.0 314.1700042 309.7650009
1985-12-09 GSPTSE 2857.399902 2860.800049 2853.600098 2859.399902 2852.138672 16030000.0 314.79000540000004 310.6150009
1985-12-10 GSPTSE 2862.0 2862.0 2851.899902 2858.699951 2851.44043 21080000.0 315.4400054 311.37000120000005
1985-12-11 GSPTSE 2850.399902 2850.399902 2839.399902 2843.5 2836.278809 20990000.0 316.2600036 312.08500059999994
1985-12-12 GSPTSE 2845.5 2854.0 2845.5 2851.800049 2844.558105 19060000.0 317.03000480000003 312.8900009
1985-12-13 GSPTSE 2852.699951 2868.0 2852.699951 2866.0 2858.721924 16140000.0 318.0400054 313.8350006
1985-12-16 GSPTSE 2868.899902 2885.0 2868.899902 2882.800049 2875.479248 16040000.0 319.1600066 314.7900009
1985-12-17 GSPTSE 2884.0 2888.699951 2877.300049 2884.399902 2877.075195 20350000.0 320.3600066 315.73500210000003
1985-12-18 GSPTSE 2877.300049 2880.699951 2871.100098 2871.199951 2863.908691 17880000.0 321.03000480000003 316.5400024
1985-12-19 GSPTSE 2870.600098 2876.600098 2870.600098 2873.800049 2866.502197 19420000.0 321.3400054 317.31000359999996
1985-12-20 GSPTSE 2871.600098 2878.399902 2870.5 2878.399902 2871.090332 21500000.0 321.850003 318.0100036
1985-12-23 GSPTSE 2876.800049 2877.800049 2870.899902 2875.100098 2867.798828 10300000.0 322.4600036 318.62500450000005
1985-12-24 GSPTSE 2875.199951 2876.100098 2871.5 2874.699951 2867.399902 5700000.0 322.8700042 319.15500480000003
1985-12-27 GSPTSE 2874.800049 2883.899902 2874.800049 2882.5 2875.180176 4600000.0 323.22000119999996 320.125003
1985-12-30 GSPTSE 2884.699951 2893.100098 2884.0 2893.100098 2885.75293 10100000.0 323.1300018 320.58500360000005
1985-12-31 GSPTSE 2896.0 2902.199951 2896.0 2900.600098 2893.233887 0.0 323.0600006 321.11000359999997
1986-01-02 GSPTSE 2898.199951 2898.199951 2881.5 2881.5 2874.182617 8880000.0 323.1 321.7300033
1986-01-03 GSPTSE 2879.699951 2883.899902 2876.800049 2881.399902 2874.082764 9900000.0 323.3300018 322.18000330000007
1986-01-06 GSPTSE 2881.399902 2881.399902 2864.5 2867.199951 2859.918701 12370000.0 323.6800018 322.5100036
1986-01-07 GSPTSE 2864.5 2888.600098 2864.300049 2888.600098 2881.264893 17150000.0 324.3300018 323.09000240000006
1986-01-08 GSPTSE 2891.199951 2903.600098 2859.800049 2859.800049 2852.537598 21610000.0 325.1800018 323.8200027
1986-01-09 GSPTSE 2844.5 2848.800049 2821.199951 2824.699951 2817.526855 22200000.0 325.8100006 324.3400024
1986-01-10 GSPTSE 2831.300049 2833.600098 2817.600098 2817.600098 2810.445068 17600000.0 326.26000059999996 324.63500209999995
1986-01-13 GSPTSE 2820.100098 2821.0 2809.899902 2809.899902 2802.763916 16190000.0 326.4100006 324.8150009
1986-01-14 GSPTSE 2817.0 2819.100098 2811.699951 2812.0 2804.859131 19000000.0 326.65 324.8900009
1986-01-15 GSPTSE 2820.199951 2853.600098 2820.199951 2853.600098 2846.353516 21400000.0 326.98000179999997 325.0200012
1986-01-16 GSPTSE 2864.800049 2876.199951 2864.800049 2876.199951 2868.895752 29700000.0 327.4300018 325.2650009
1986-01-17 GSPTSE 2877.399902 2877.399902 2866.600098 2869.300049 2862.013428 22100000.0 327.9700012 325.65000150000003
1986-01-20 GSPTSE 2859.800049 2859.800049 2845.600098 2846.5 2839.27124 18000000.0 328.4200012 326.0500015
1986-01-21 GSPTSE 2847.699951 2847.699951 2814.199951 2814.199951 2807.053467 20800000.0 328.4400024 326.3850021
1986-01-22 GSPTSE 2805.5 2805.5 2758.800049 2758.800049 2751.794189 26030000.0 328.1700012 326.6750015
1986-01-23 GSPTSE 2748.100098 2776.399902 2744.0 2773.300049 2766.257568 20060000.0 328.0600006 326.9350006
